_id,WeekEndingDate,Country,HBT,TreatmentLocation,DepartmentType,NumberOfAttendancesEpisode,NumberWithin4HoursEpisode,NumberOver4HoursEpisode,PercentageWithin4HoursEpisode,NumberOver8HoursEpisode,PercentageOver8HoursEpisode,NumberOver12HoursEpisode,PercentageOver12HoursEpisode
2730,20161113,S92000003,S08000015,A210H,Emergency Department,775,655,120,84.5,18,2.3,0,0
2731,20161113,S92000003,S08000015,A111H,Emergency Department,1363,1255,108,92.1,16,1.2,4,0.3
2732,20161113,S92000003,S08000016,B120H,Emergency Department,488,480,8,98.4,1,0.2,0,0
2733,20161113,S92000003,S08000017,Y146H,Emergency Department,638,627,11,98.3,0,0,0,0
2734,20161113,S92000003,S08000017,Y144H,Emergency Department,187,181,6,96.8,0,0,0,0
2735,20161113,S92000003,S08000029,F704H,Emergency Department,1148,1033,115,90,7,0.6,1,0.1
2736,20161113,S92000003,S08000019,V217H,Emergency Department,1148,1034,114,90.1,13,1.1,0,0
2737,20161113,S92000003,S08000020,N101H,Emergency Department,1052,1004,48,95.4,0,0,0,0
2738,20161113,S92000003,S08000020,N411H,Emergency Department,463,457,6,98.7,0,0,0,0
2739,20161113,S92000003,S08000020,N121H,Emergency Department,267,267,0,100,0,0,0,0
2740,20161113,S92000003,S08000031,G107H,Emergency Department,1726,1457,269,84.4,22,1.3,0,0
2741,20161113,S92000003,S08000031,C313H,Emergency Department,554,546,8,98.6,0,0,0,0
2742,20161113,S92000003,S08000031,G405H,Emergency Department,1715,1434,281,83.6,26,1.5,0,0
2743,20161113,S92000003,S08000031,C418H,Emergency Department,1246,1154,92,92.6,1,0.1,0,0
2744,20161113,S92000003,S08000031,G513H,Emergency Department,1201,1193,8,99.3,0,0,0,0
2745,20161113,S92000003,S08000022,H212H,Emergency Department,125,112,13,89.6,0,0,0,0
2746,20161113,S92000003,S08000022,H103H,Emergency Department,124,121,3,97.6,0,0,0,0
2747,20161113,S92000003,S08000022,C121H,Emergency Department,137,137,0,100,0,0,0,0
2748,20161113,S92000003,S08000022,H202H,Emergency Department,566,542,24,95.8,1,0.2,0,0
2749,20161113,S92000003,S08000032,L302H,Emergency Department,1137,1074,63,94.5,4,0.4,0,0
2750,20161113,S92000003,S08000032,L106H,Emergency Department,1305,1207,98,92.5,2,0.2,0,0
2751,20161113,S92000003,S08000032,L308H,Emergency Department,1261,1107,154,87.8,28,2.2,3,0.2
2752,20161113,S92000003,S08000024,S319H,Emergency Department,1064,1018,46,95.7,2,0.2,0,0
2753,20161113,S92000003,S08000024,S314H,Emergency Department,2266,2157,109,95.2,12,0.5,1,0
2754,20161113,S92000003,S08000024,S308H,Emergency Department,1023,992,31,97,0,0,0,0
2755,20161113,S92000003,S08000025,R103H,Emergency Department,108,108,0,100,0,0,0,0
2756,20161113,S92000003,S08000026,Z102H,Emergency Department,123,119,4,96.7,0,0,0,0
2757,20161113,S92000003,S08000030,T101H,Emergency Department,883,872,11,98.8,0,0,0,0
2758,20161113,S92000003,S08000030,T202H,Emergency Department,430,428,2,99.5,0,0,0,0
2759,20161113,S92000003,S08000028,W107H,Emergency Department,108,108,0,100,0,0,0,0
2760,20161120,S92000003,S08000015,A210H,Emergency Department,818,713,105,87.2,27,3.3,12,1.5
2761,20161120,S92000003,S08000015,A111H,Emergency Department,1264,1136,128,89.9,24,1.9,13,1
2762,20161120,S92000003,S08000016,B120H,Emergency Department,587,527,60,89.8,3,0.5,2,0.3
2763,20161120,S92000003,S08000017,Y146H,Emergency Department,668,639,29,95.7,1,0.1,0,0
2764,20161120,S92000003,S08000017,Y144H,Emergency Department,197,186,11,94.4,0,0,0,0
2765,20161120,S92000003,S08000029,F704H,Emergency Department,1145,995,150,86.9,19,1.7,5,0.4
2766,20161120,S92000003,S08000019,V217H,Emergency Department,1285,1079,206,84,30,2.3,0,0
2767,20161120,S92000003,S08000020,N101H,Emergency Department,1005,934,71,92.9,2,0.2,0,0
2768,20161120,S92000003,S08000020,N411H,Emergency Department,449,434,15,96.7,0,0,0,0
2769,20161120,S92000003,S08000020,N121H,Emergency Department,278,276,2,99.3,0,0,0,0
2770,20161120,S92000003,S08000031,G107H,Emergency Department,1738,1487,251,85.6,7,0.4,0,0
2771,20161120,S92000003,S08000031,C313H,Emergency Department,565,528,37,93.5,1,0.2,0,0
2772,20161120,S92000003,S08000031,G405H,Emergency Department,1803,1395,408,77.4,19,1.1,0,0
2773,20161120,S92000003,S08000031,C418H,Emergency Department,1384,1281,103,92.6,2,0.1,0,0
2774,20161120,S92000003,S08000031,G513H,Emergency Department,1321,1319,2,99.8,0,0,0,0
2775,20161120,S92000003,S08000022,H212H,Emergency Department,152,148,4,97.4,0,0,0,0
2776,20161120,S92000003,S08000022,H103H,Emergency Department,121,120,1,99.2,0,0,0,0
2777,20161120,S92000003,S08000022,C121H,Emergency Department,177,171,6,96.6,0,0,0,0
2778,20161120,S92000003,S08000022,H202H,Emergency Department,607,567,40,93.4,1,0.2,1,0.2
2779,20161120,S92000003,S08000032,L302H,Emergency Department,1151,1080,71,93.8,8,0.7,0,0
2780,20161120,S92000003,S08000032,L106H,Emergency Department,1305,1266,39,97,1,0.1,0,0
2781,20161120,S92000003,S08000032,L308H,Emergency Department,1297,1093,204,84.3,31,2.4,7,0.5
2782,20161120,S92000003,S08000024,S319H,Emergency Department,1117,1105,12,98.9,1,0.1,0,0
2783,20161120,S92000003,S08000024,S314H,Emergency Department,2227,2066,161,92.8,20,0.9,1,0
2784,20161120,S92000003,S08000024,S308H,Emergency Department,1007,991,16,98.4,0,0,0,0
2785,20161120,S92000003,S08000025,R103H,Emergency Department,103,100,3,97.1,0,0,0,0
2786,20161120,S92000003,S08000026,Z102H,Emergency Department,140,137,3,97.9,0,0,0,0
2787,20161120,S92000003,S08000030,T101H,Emergency Department,854,840,14,98.4,0,0,0,0
2788,20161120,S92000003,S08000030,T202H,Emergency Department,433,432,1,99.8,0,0,0,0
2789,20161120,S92000003,S08000028,W107H,Emergency Department,128,126,2,98.4,0,0,0,0
2790,20161127,S92000003,S08000015,A210H,Emergency Department,826,726,100,87.9,14,1.7,5,0.6
2791,20161127,S92000003,S08000015,A111H,Emergency Department,1284,1226,58,95.5,13,1,4,0.3
2792,20161127,S92000003,S08000016,B120H,Emergency Department,522,492,30,94.3,2,0.4,1,0.2
2793,20161127,S92000003,S08000017,Y146H,Emergency Department,712,626,86,87.9,1,0.1,0,0
2794,20161127,S92000003,S08000017,Y144H,Emergency Department,227,215,12,94.7,0,0,0,0
2795,20161127,S92000003,S08000029,F704H,Emergency Department,1202,1115,87,92.8,17,1.4,6,0.5
2796,20161127,S92000003,S08000019,V217H,Emergency Department,1160,1087,73,93.7,2,0.2,0,0
2797,20161127,S92000003,S08000020,N101H,Emergency Department,1086,1018,68,93.7,0,0,0,0
2798,20161127,S92000003,S08000020,N411H,Emergency Department,432,416,16,96.3,0,0,0,0
2799,20161127,S92000003,S08000020,N121H,Emergency Department,300,293,7,97.7,0,0,0,0
2800,20161127,S92000003,S08000031,G107H,Emergency Department,1681,1495,186,88.9,3,0.2,0,0
2801,20161127,S92000003,S08000031,C313H,Emergency Department,593,567,26,95.6,0,0,0,0
2802,20161127,S92000003,S08000031,G405H,Emergency Department,1663,1378,285,82.9,30,1.8,0,0
2803,20161127,S92000003,S08000031,C418H,Emergency Department,1268,1132,136,89.3,8,0.6,0,0
2804,20161127,S92000003,S08000031,G513H,Emergency Department,1181,1175,6,99.5,0,0,0,0
2805,20161127,S92000003,S08000022,H212H,Emergency Department,115,108,7,93.9,0,0,0,0
2806,20161127,S92000003,S08000022,H103H,Emergency Department,144,143,1,99.3,1,0.7,0,0
2807,20161127,S92000003,S08000022,C121H,Emergency Department,129,128,1,99.2,0,0,0,0
2808,20161127,S92000003,S08000022,H202H,Emergency Department,590,564,26,95.6,0,0,0,0
2809,20161127,S92000003,S08000032,L302H,Emergency Department,1147,1044,103,91,4,0.3,0,0
2810,20161127,S92000003,S08000032,L106H,Emergency Department,1173,1112,61,94.8,2,0.2,0,0
2811,20161127,S92000003,S08000032,L308H,Emergency Department,1203,1059,144,88,26,2.2,9,0.7
2812,20161127,S92000003,S08000024,S319H,Emergency Department,1033,1002,31,97,2,0.2,0,0
2813,20161127,S92000003,S08000024,S314H,Emergency Department,2129,1996,133,93.8,13,0.6,0,0
2814,20161127,S92000003,S08000024,S308H,Emergency Department,992,974,18,98.2,2,0.2,0,0
2815,20161127,S92000003,S08000025,R103H,Emergency Department,101,101,0,100,0,0,0,0
2816,20161127,S92000003,S08000026,Z102H,Emergency Department,137,137,0,100,0,0,0,0
2817,20161127,S92000003,S08000030,T101H,Emergency Department,939,894,45,95.2,0,0,0,0
2818,20161127,S92000003,S08000030,T202H,Emergency Department,446,438,8,98.2,0,0,0,0
2819,20161127,S92000003,S08000028,W107H,Emergency Department,104,104,0,100,0,0,0,0
2820,20161204,S92000003,S08000015,A210H,Emergency Department,806,747,59,92.7,12,1.5,5,0.6
2821,20161204,S92000003,S08000015,A111H,Emergency Department,1346,1236,110,91.8,26,1.9,4,0.3
2822,20161204,S92000003,S08000016,B120H,Emergency Department,538,530,8,98.5,0,0,0,0
2823,20161204,S92000003,S08000017,Y146H,Emergency Department,718,678,40,94.4,0,0,0,0
2824,20161204,S92000003,S08000017,Y144H,Emergency Department,221,205,16,92.8,0,0,0,0
2825,20161204,S92000003,S08000029,F704H,Emergency Department,1214,1087,127,89.5,9,0.7,0,0
2826,20161204,S92000003,S08000019,V217H,Emergency Department,1120,1004,116,89.6,7,0.6,1,0.1
2827,20161204,S92000003,S08000020,N101H,Emergency Department,1185,1095,90,92.4,2,0.2,0,0
2828,20161204,S92000003,S08000020,N411H,Emergency Department,477,456,21,95.6,1,0.2,0,0
2829,20161204,S92000003,S08000020,N121H,Emergency Department,300,294,6,98,0,0,0,0
2830,20161204,S92000003,S08000031,G107H,Emergency Department,1728,1453,275,84.1,6,0.3,0,0
2831,20161204,S92000003,S08000031,C313H,Emergency Department,659,594,65,90.1,4,0.6,0,0
2832,20161204,S92000003,S08000031,G405H,Emergency Department,1819,1531,288,84.2,9,0.5,0,0
2833,20161204,S92000003,S08000031,C418H,Emergency Department,1293,1147,146,88.7,10,0.8,0,0
2834,20161204,S92000003,S08000031,G513H,Emergency Department,1215,1211,4,99.7,0,0,0,0
2835,20161204,S92000003,S08000022,H212H,Emergency Department,152,149,3,98,0,0,0,0
2836,20161204,S92000003,S08000022,H103H,Emergency Department,134,132,2,98.5,0,0,0,0
2837,20161204,S92000003,S08000022,C121H,Emergency Department,141,141,0,100,0,0,0,0
2838,20161204,S92000003,S08000022,H202H,Emergency Department,648,553,95,85.3,5,0.8,0,0
2839,20161204,S92000003,S08000032,L302H,Emergency Department,1201,1074,127,89.4,13,1.1,2,0.2
2840,20161204,S92000003,S08000032,L106H,Emergency Department,1293,1265,28,97.8,0,0,0,0
2841,20161204,S92000003,S08000032,L308H,Emergency Department,1216,1035,181,85.1,20,1.6,2,0.2
2842,20161204,S92000003,S08000024,S319H,Emergency Department,1044,1011,33,96.8,1,0.1,0,0
2843,20161204,S92000003,S08000024,S314H,Emergency Department,2279,2101,178,92.2,34,1.5,9,0.4
2844,20161204,S92000003,S08000024,S308H,Emergency Department,1028,1011,17,98.3,0,0,0,0
2845,20161204,S92000003,S08000025,R103H,Emergency Department,88,86,2,97.7,0,0,0,0
2846,20161204,S92000003,S08000026,Z102H,Emergency Department,123,120,3,97.6,0,0,0,0
2847,20161204,S92000003,S08000030,T101H,Emergency Department,897,865,32,96.4,0,0,0,0
2848,20161204,S92000003,S08000030,T202H,Emergency Department,415,412,3,99.3,0,0,0,0
2849,20161204,S92000003,S08000028,W107H,Emergency Department,128,128,0,100,0,0,0,0
2850,20161211,S92000003,S08000015,A210H,Emergency Department,790,713,77,90.3,9,1.1,0,0
2851,20161211,S92000003,S08000015,A111H,Emergency Department,1330,1198,132,90.1,20,1.5,2,0.2
2852,20161211,S92000003,S08000016,B120H,Emergency Department,529,504,25,95.3,0,0,0,0
2853,20161211,S92000003,S08000017,Y146H,Emergency Department,645,614,31,95.2,1,0.2,0,0
2854,20161211,S92000003,S08000017,Y144H,Emergency Department,210,197,13,93.8,3,1.4,0,0
2855,20161211,S92000003,S08000029,F704H,Emergency Department,1219,1123,96,92.1,6,0.5,0,0
2856,20161211,S92000003,S08000019,V217H,Emergency Department,1213,1101,112,90.8,3,0.2,1,0.1
2857,20161211,S92000003,S08000020,N101H,Emergency Department,1108,1011,97,91.2,7,0.6,0,0
2858,20161211,S92000003,S08000020,N411H,Emergency Department,439,413,26,94.1,2,0.5,0,0
2859,20161211,S92000003,S08000020,N121H,Emergency Department,333,316,17,94.9,0,0,0,0
2860,20161211,S92000003,S08000031,G107H,Emergency Department,1734,1417,317,81.7,23,1.3,1,0.1
2861,20161211,S92000003,S08000031,C313H,Emergency Department,638,584,54,91.5,6,0.9,0,0
2862,20161211,S92000003,S08000031,G405H,Emergency Department,1787,1356,431,75.9,41,2.3,1,0.1
2863,20161211,S92000003,S08000031,C418H,Emergency Department,1253,1083,170,86.4,18,1.4,0,0
2864,20161211,S92000003,S08000031,G513H,Emergency Department,1140,1114,26,97.7,0,0,0,0
2865,20161211,S92000003,S08000022,H212H,Emergency Department,145,142,3,97.9,0,0,0,0
2866,20161211,S92000003,S08000022,H103H,Emergency Department,148,147,1,99.3,0,0,0,0
2867,20161211,S92000003,S08000022,C121H,Emergency Department,129,129,0,100,0,0,0,0
2868,20161211,S92000003,S08000022,H202H,Emergency Department,635,570,65,89.8,3,0.5,0,0
2869,20161211,S92000003,S08000032,L302H,Emergency Department,1183,1024,159,86.6,33,2.8,13,1.1
2870,20161211,S92000003,S08000032,L106H,Emergency Department,1347,1296,51,96.2,0,0,0,0
2871,20161211,S92000003,S08000032,L308H,Emergency Department,1244,1087,157,87.4,10,0.8,0,0
2872,20161211,S92000003,S08000024,S319H,Emergency Department,1081,1056,25,97.7,2,0.2,0,0
2873,20161211,S92000003,S08000024,S314H,Emergency Department,2206,1902,304,86.2,83,3.8,25,1.1
2874,20161211,S92000003,S08000024,S308H,Emergency Department,1086,1000,86,92.1,8,0.7,1,0.1
2875,20161211,S92000003,S08000025,R103H,Emergency Department,105,100,5,95.2,0,0,0,0
2876,20161211,S92000003,S08000026,Z102H,Emergency Department,146,138,8,94.5,0,0,0,0
2877,20161211,S92000003,S08000030,T101H,Emergency Department,936,892,44,95.3,1,0.1,0,0
2878,20161211,S92000003,S08000030,T202H,Emergency Department,478,463,15,96.9,0,0,0,0
2879,20161211,S92000003,S08000028,W107H,Emergency Department,134,134,0,100,0,0,0,0
2880,20161218,S92000003,S08000015,A210H,Emergency Department,825,762,63,92.4,6,0.7,0,0
2881,20161218,S92000003,S08000015,A111H,Emergency Department,1317,1232,85,93.5,19,1.4,4,0.3
2882,20161218,S92000003,S08000016,B120H,Emergency Department,495,474,21,95.8,0,0,0,0
2883,20161218,S92000003,S08000017,Y146H,Emergency Department,709,635,74,89.6,12,1.7,2,0.3
2884,20161218,S92000003,S08000017,Y144H,Emergency Department,197,191,6,97,1,0.5,0,0
2885,20161218,S92000003,S08000029,F704H,Emergency Department,1197,1066,131,89.1,14,1.2,1,0.1
2886,20161218,S92000003,S08000019,V217H,Emergency Department,1188,1121,67,94.4,1,0.1,0,0
2887,20161218,S92000003,S08000020,N101H,Emergency Department,1091,979,112,89.7,9,0.8,0,0
2888,20161218,S92000003,S08000020,N411H,Emergency Department,470,443,27,94.3,1,0.2,0,0
2889,20161218,S92000003,S08000020,N121H,Emergency Department,284,283,1,99.6,0,0,0,0
2890,20161218,S92000003,S08000031,G107H,Emergency Department,1731,1342,389,77.5,20,1.2,0,0
2891,20161218,S92000003,S08000031,C313H,Emergency Department,598,548,50,91.6,3,0.5,0,0
2892,20161218,S92000003,S08000031,G405H,Emergency Department,1818,1370,448,75.4,48,2.6,0,0
2893,20161218,S92000003,S08000031,C418H,Emergency Department,1280,1156,124,90.3,5,0.4,0,0
2894,20161218,S92000003,S08000031,G513H,Emergency Department,1161,1150,11,99.1,0,0,0,0
2895,20161218,S92000003,S08000022,H212H,Emergency Department,115,110,5,95.7,0,0,0,0
2896,20161218,S92000003,S08000022,H103H,Emergency Department,129,127,2,98.4,1,0.8,0,0
2897,20161218,S92000003,S08000022,C121H,Emergency Department,135,133,2,98.5,0,0,0,0
2898,20161218,S92000003,S08000022,H202H,Emergency Department,734,645,89,87.9,10,1.4,2,0.3
2899,20161218,S92000003,S08000032,L302H,Emergency Department,1216,1090,126,89.6,18,1.5,1,0.1
2900,20161218,S92000003,S08000032,L106H,Emergency Department,1293,1216,77,94,5,0.4,0,0
2901,20161218,S92000003,S08000032,L308H,Emergency Department,1199,1091,108,91,15,1.3,1,0.1
2902,20161218,S92000003,S08000024,S319H,Emergency Department,969,953,16,98.3,0,0,0,0
2903,20161218,S92000003,S08000024,S314H,Emergency Department,2229,1952,277,87.6,49,2.2,6,0.3
2904,20161218,S92000003,S08000024,S308H,Emergency Department,1060,975,85,92,6,0.6,0,0
2905,20161218,S92000003,S08000025,R103H,Emergency Department,99,98,1,99,0,0,0,0
2906,20161218,S92000003,S08000026,Z102H,Emergency Department,149,146,3,98,0,0,0,0
2907,20161218,S92000003,S08000030,T101H,Emergency Department,925,892,33,96.4,2,0.2,0,0
2908,20161218,S92000003,S08000030,T202H,Emergency Department,464,452,12,97.4,0,0,0,0
2909,20161218,S92000003,S08000028,W107H,Emergency Department,127,126,1,99.2,0,0,0,0
2910,20161225,S92000003,S08000015,A210H,Emergency Department,749,726,23,96.9,0,0,0,0
2911,20161225,S92000003,S08000015,A111H,Emergency Department,1218,1141,77,93.7,6,0.5,0,0
2912,20161225,S92000003,S08000016,B120H,Emergency Department,488,473,15,96.9,1,0.2,0,0
2913,20161225,S92000003,S08000017,Y146H,Emergency Department,616,571,45,92.7,1,0.2,0,0
2914,20161225,S92000003,S08000017,Y144H,Emergency Department,224,214,10,95.5,1,0.4,0,0
2915,20161225,S92000003,S08000029,F704H,Emergency Department,1086,987,99,90.9,5,0.5,0,0
2916,20161225,S92000003,S08000019,V217H,Emergency Department,1076,1008,68,93.7,2,0.2,0,0
2917,20161225,S92000003,S08000020,N101H,Emergency Department,1023,879,144,85.9,12,1.2,0,0
2918,20161225,S92000003,S08000020,N411H,Emergency Department,420,404,16,96.2,0,0,0,0
2919,20161225,S92000003,S08000020,N121H,Emergency Department,246,239,7,97.2,0,0,0,0
2920,20161225,S92000003,S08000031,G107H,Emergency Department,1510,1301,209,86.2,5,0.3,0,0
2921,20161225,S92000003,S08000031,C313H,Emergency Department,512,479,33,93.6,1,0.2,0,0
2922,20161225,S92000003,S08000031,G405H,Emergency Department,1575,1419,156,90.1,4,0.3,0,0
2923,20161225,S92000003,S08000031,C418H,Emergency Department,1077,981,96,91.1,3,0.3,0,0
2924,20161225,S92000003,S08000031,G513H,Emergency Department,931,924,7,99.2,0,0,0,0
2925,20161225,S92000003,S08000022,H212H,Emergency Department,116,109,7,94,0,0,0,0
2926,20161225,S92000003,S08000022,H103H,Emergency Department,135,126,9,93.3,3,2.2,0,0
2927,20161225,S92000003,S08000022,C121H,Emergency Department,144,143,1,99.3,0,0,0,0
2928,20161225,S92000003,S08000022,H202H,Emergency Department,546,506,40,92.7,0,0,0,0
2929,20161225,S92000003,S08000032,L302H,Emergency Department,1071,998,73,93.2,7,0.7,4,0.4
2930,20161225,S92000003,S08000032,L106H,Emergency Department,1183,1118,65,94.5,8,0.7,1,0.1
2931,20161225,S92000003,S08000032,L308H,Emergency Department,1099,1022,77,93,8,0.7,0,0
2932,20161225,S92000003,S08000024,S319H,Emergency Department,859,833,26,97,1,0.1,0,0
2933,20161225,S92000003,S08000024,S314H,Emergency Department,1881,1812,69,96.3,4,0.2,0,0
2934,20161225,S92000003,S08000024,S308H,Emergency Department,891,874,17,98.1,0,0,0,0
2935,20161225,S92000003,S08000025,R103H,Emergency Department,94,92,2,97.9,0,0,0,0
2936,20161225,S92000003,S08000026,Z102H,Emergency Department,152,150,2,98.7,0,0,0,0
2937,20161225,S92000003,S08000030,T101H,Emergency Department,784,776,8,99,0,0,0,0
2938,20161225,S92000003,S08000030,T202H,Emergency Department,429,418,11,97.4,0,0,0,0
2939,20161225,S92000003,S08000028,W107H,Emergency Department,116,114,2,98.3,0,0,0,0
2940,20170101,S92000003,S08000015,A210H,Emergency Department,894,874,20,97.8,1,0.1,0,0
2941,20170101,S92000003,S08000015,A111H,Emergency Department,1264,1195,69,94.5,8,0.6,0,0
2942,20170101,S92000003,S08000016,B120H,Emergency Department,578,556,22,96.2,0,0,0,0
2943,20170101,S92000003,S08000017,Y146H,Emergency Department,738,670,68,90.8,1,0.1,0,0
2944,20170101,S92000003,S08000017,Y144H,Emergency Department,246,239,7,97.2,0,0,0,0
2945,20170101,S92000003,S08000029,F704H,Emergency Department,1207,1096,111,90.8,4,0.3,0,0
2946,20170101,S92000003,S08000019,V217H,Emergency Department,1226,1140,86,93,6,0.5,0,0
2947,20170101,S92000003,S08000020,N101H,Emergency Department,1156,956,200,82.7,11,1,0,0
2948,20170101,S92000003,S08000020,N411H,Emergency Department,462,441,21,95.5,0,0,0,0
2949,20170101,S92000003,S08000020,N121H,Emergency Department,262,261,1,99.6,0,0,0,0
2950,20170101,S92000003,S08000031,G107H,Emergency Department,1739,1348,391,77.5,23,1.3,1,0.1
2951,20170101,S92000003,S08000031,C313H,Emergency Department,584,535,49,91.6,3,0.5,1,0.2
2952,20170101,S92000003,S08000031,G405H,Emergency Department,1916,1696,220,88.5,4,0.2,0,0
